id_email,timestamp,expediteur_id,destinataire_id,sujet,corps
E00976,2026-01-20T04:30:00,S04,S08,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00512,2026-01-20T05:30:00,S03,S04,Demande de pièces - audit Q1,"Bonjour Karim,

Dans le cadre de l’audit interne Q1, merci de me transmettre les balances comptables au lundi et la liste des écritures > 100k EUR.

Cordialement,
Sophie"
E00710,2026-01-20T07:30:00,S01,S06,Justificatif manquant dossier 2026-9374,"Pierre,

Il me manque le justificatif d’origine des fonds sur le dossier 2026-9374. Sans ce document, je ne peux pas débloquer la transaction.

Claire"
E00662,2026-01-20T07:30:00,S02,S10,RE: Validation virement client 2026-2905,"Validé. Bonne journée.

Antoine"
E00919,2026-01-20T08:30:00,S07,S02,Régularisation dossier 2025-5815,"Bonjour Antoine,

Le dossier 2025-5815 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Julie"
E00673,2026-01-20T10:30:00,S06,S10,Présentation client Société Civile Beaufort jeudi,"Bonjour Thomas,

Nous recevons Société Civile Beaufort jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Pierre"
E00540,2026-01-20T10:30:00,S02,S03,Demande client Fondation Lacroix - allocation,"Sophie,

Le client Fondation Lacroix souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Antoine"
E00183,2026-01-20T10:30:00,S04,S10,Compte rendu réunion direction,"Bonjour Thomas,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de mardi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au lundi.

Cordialement,
Karim"
E00573,2026-01-20T10:30:00,S08,S10,Reporting mensuel Famille Mercier-Jolly,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client Famille Mercier-Jolly. Performance du portefeuille : +2.6% sur le mois.

Cordialement,
Marc"
E00106,2026-01-20T10:30:00,S03,S02,Conclusion audit conformité,"Bonjour,

Les conclusions de l’audit conformité sont disponibles. RAS sur la majorité des dossiers, deux points de vigilance signalés en annexe.

Sophie"
E00927,2026-01-20T11:30:00,S02,S07,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Antoine"
E01001,2026-01-20T12:30:00,S01,S06,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Claire"
E00953,2026-01-21T01:30:00,S02,S07,Compte rendu réunion direction,"Bonjour Julie,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de mercredi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au jeudi.

Cordialement,
Antoine"
E00490,2026-01-21T01:30:00,S08,S09,Reporting mensuel Patrimoine Aubertin,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client Patrimoine Aubertin. Performance du portefeuille : +0.74% sur le mois.

Cordialement,
Marc"
E00446,2026-01-21T02:30:00,S07,S10,RE: Validation virement client 2025-5263,"Validé. Bonne journée.

Julie"
E01003,2026-01-21T04:30:00,S05,S09,Réunion comité mercredi,"Bonjour Léa,

Peux-tu confirmer ta présence à la réunion du comité mercredi à 15h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Élodie"
E00318,2026-01-21T04:30:00,S05,S01,Pot de départ - Mme Durand-Lefèvre,"Bonjour à tous,

Nous organisons un pot de départ pour Mme Durand-Lefèvre vendredi à 18h en salle de pause. Une cagnotte circule.

Élodie"
E00394,2026-01-21T04:30:00,S10,S05,Préparation board,"Élodie,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Thomas"
E00342,2026-01-21T05:30:00,S08,S03,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Marc"
E00731,2026-01-21T06:30:00,S05,S04,Décalage réunion mardi,"Karim,

La réunion prévue mardi est décalée à jeudi 15h pour des raisons d’agenda. La salle Picasso reste réservée.

Élodie"
E00404,2026-01-21T07:30:00,S08,S01,Pot de départ - Mme Durand-Lefèvre,"Bonjour à tous,

Nous organisons un pot de départ pour Mme Durand-Lefèvre vendredi à 18h en salle de pause. Une cagnotte circule.

Marc"
E00475,2026-01-21T07:30:00,S04,S05,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Karim"
E00613,2026-01-21T07:30:00,S05,S10,Réunion comité jeudi,"Bonjour Thomas,

Peux-tu confirmer ta présence à la réunion du comité jeudi à 8h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Élodie"
E00627,2026-01-21T10:30:00,S05,S09,Café demain matin,"Léa, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Élodie"
E00644,2026-01-21T11:30:00,S05,S04,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Élodie"
E00487,2026-01-21T12:30:00,S05,S04,Demande de pièces - audit Q1,"Bonjour Karim,

Dans le cadre de l’audit interne Q1, merci de me transmettre les balances comptables au lundi et la liste des écritures > 100k EUR.

Cordialement,
Élodie"
E00744,2026-01-22T02:30:00,S10,S04,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2024-1834. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00503,2026-01-22T03:30:00,S06,S03,Pot de départ - Groupe Saint-Clair,"Bonjour à tous,

Nous organisons un pot de départ pour Groupe Saint-Clair vendredi à 18h en salle de pause. Une cagnotte circule.

Pierre"
E00283,2026-01-22T05:30:00,S02,S05,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Antoine"
E00061,2026-01-22T05:30:00,S01,S04,Compte rendu réunion direction,"Bonjour Karim,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de jeudi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au vendredi.

Cordialement,
Claire"
E00510,2026-01-22T06:30:00,S09,S06,Note de frais déplacement Genève,"Bonjour,

Je joins ma note de frais pour le déplacement client à Genève des 10-12 février. Total : 847,50 EUR. Justificatifs scannés en PJ.

Cordialement,
Léa"
E00284,2026-01-22T07:30:00,S09,S10,Demande de congés,"Bonjour Thomas,

Je pose mes congés du jeudi au lundi. Mon binôme prendra le relais sur les dossiers en cours.

Merci de valider.
Léa"
E00639,2026-01-22T11:30:00,S05,S07,Demande de pièces - audit Q1,"Bonjour Julie,

Dans le cadre de l’audit interne Q1, merci de me transmettre les balances comptables au vendredi et la liste des écritures > 100k EUR.

Cordialement,
Élodie"
E00125,2026-01-22T11:30:00,S01,S04,Mutuelle - changement de contrat,"Bonjour,

La mutuelle entreprise change au 1er avril. Une réunion d’information est organisée le mercredi à 13h en salle Monet. Présence recommandée.

Claire"
E00863,2026-01-22T11:30:00,S10,S01,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Thomas"
E00395,2026-01-23T01:30:00,S09,S08,Note de frais déplacement Genève,"Bonjour,

Je joins ma note de frais pour le déplacement client à Genève des 10-12 février. Total : 847,50 EUR. Justificatifs scannés en PJ.

Cordialement,
Léa"
E00833,2026-01-23T02:30:00,S03,S04,Régularisation dossier 2025-444,"Bonjour Karim,

Le dossier 2025-444 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Sophie"
E00005,2026-01-23T09:24:00,S01,S02,Transfert Cerbère,"Antoine, lance Cerbère lundi. Montant habituel. Je validerai."
E00571,2026-01-23T09:30:00,S01,S05,Demande de signature ordre 2026-7398,"Bonjour,

L’ordre 2026-7398 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Claire"
E00256,2026-01-23T09:30:00,S08,S09,Préparation board,"Léa,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Marc"
E00026,2026-01-23T11:30:00,S02,S01,Décalage réunion mardi,"Claire,

La réunion prévue mardi est décalée à jeudi 8h pour des raisons d’agenda. La salle Picasso reste réservée.

Antoine"
E00108,2026-01-23T12:30:00,S06,S02,Point client M. Renaud,"Bonjour Antoine,

Le client M. Renaud demande un rendez-vous pour faire le point sur son portefeuille. Disponibilités la semaine prochaine ?

Pierre"
E00340,2026-01-24T01:30:00,S02,S07,Réunion comité mercredi,"Bonjour Julie,

Peux-tu confirmer ta présence à la réunion du comité mercredi à 10h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Antoine"
E00306,2026-01-24T04:30:00,S10,S01,Demande de pièces - audit Q1,"Bonjour Claire,

Dans le cadre de l’audit interne Q1, merci de me transmettre les balances comptables au lundi et la liste des écritures > 100k EUR.

Cordialement,
Thomas"
E00841,2026-01-24T05:30:00,S02,S06,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Antoine"
E00157,2026-01-24T07:30:00,S04,S06,Réunion comité mercredi,"Bonjour Pierre,

Peux-tu confirmer ta présence à la réunion du comité mercredi à 9h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Karim"
E00289,2026-01-24T08:30:00,S09,S01,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Léa"
E00047,2026-01-24T08:30:00,S02,S01,Régularisation dossier 2024-5818,"Bonjour Claire,

Le dossier 2024-5818 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Antoine"
E00904,2026-01-24T09:30:00,S02,S07,Reporting mensuel Mme Durand-Lefèvre,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client Mme Durand-Lefèvre. Performance du portefeuille : +0.78% sur le mois.

Cordialement,
Antoine"
E00006,2026-01-24T09:43:00,S02,S01,RE: Transfert Cerbère,Cerbère exécuté. Confirmation côté KY reçue.
E00799,2026-01-24T10:30:00,S08,S02,Préparation board,"Antoine,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Marc"
E00821,2026-01-24T11:30:00,S01,S10,Demande de signature ordre 2026-6188,"Bonjour,

L’ordre 2026-6188 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Claire"
E00535,2026-01-24T11:30:00,S02,S07,Justificatif manquant dossier 2024-515,"Julie,

Il me manque le justificatif d’origine des fonds sur le dossier 2024-515. Sans ce document, je ne peux pas débloquer la transaction.

Antoine"
E00786,2026-01-25T01:30:00,S07,S04,Point client M. Beaumont,"Bonjour Karim,

Le client M. Beaumont demande un rendez-vous pour faire le point sur son portefeuille. Disponibilités la semaine prochaine ?

Julie"
E00286,2026-01-25T02:30:00,S02,S07,Validation virement client 2026-7196,"Bonjour Julie,

Merci de valider le virement référence 2026-7196 d’un montant de 425 000 EUR pour le compte client. Documentation KYC à jour.

Antoine"
E00951,2026-01-25T02:30:00,S04,S07,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Karim"
E00693,2026-01-25T03:30:00,S04,S03,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Karim"
E00600,2026-01-25T03:30:00,S09,S10,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2024-6512. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00202,2026-01-25T06:30:00,S02,S09,Demande de signature ordre 2026-6987,"Bonjour,

L’ordre 2026-6987 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Antoine"
E00483,2026-01-25T11:30:00,S04,S08,Café demain matin,"Marc, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Karim"
E00941,2026-01-26T03:30:00,S03,S08,Pot de départ - Fondation Lacroix,"Bonjour à tous,

Nous organisons un pot de départ pour Fondation Lacroix vendredi à 18h en salle de pause. Une cagnotte circule.

Sophie"
E00238,2026-01-26T06:30:00,S01,S03,Décalage réunion mardi,"Sophie,

La réunion prévue mardi est décalée à jeudi 16h pour des raisons d’agenda. La salle Picasso reste réservée.

Claire"
E00757,2026-01-26T06:30:00,S03,S05,Demande de pièces - audit Q1,"Bonjour Élodie,

Dans le cadre de l’audit interne Q1, merci de me transmettre les balances comptables au vendredi et la liste des écritures > 100k EUR.

Cordialement,
Sophie"
E00261,2026-01-26T08:30:00,S01,S07,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Claire"
E00148,2026-01-26T09:30:00,S02,S08,Présentation client Famille Vasseur jeudi,"Bonjour Marc,

Nous recevons Famille Vasseur jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Antoine"
E00121,2026-01-26T10:30:00,S02,S06,Décalage réunion mardi,"Pierre,

La réunion prévue mardi est décalée à jeudi 9h pour des raisons d’agenda. La salle Picasso reste réservée.

Antoine"
E00329,2026-01-26T12:30:00,S02,S04,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Antoine"
E00236,2026-01-27T01:30:00,S02,S09,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00418,2026-01-27T01:30:00,S01,S06,Demande de signature ordre 2026-6579,"Bonjour,

L’ordre 2026-6579 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Claire"
E00590,2026-01-27T01:30:00,S07,S04,Café demain matin,"Karim, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Julie"
E00384,2026-01-27T03:30:00,S08,S01,Justificatif manquant dossier 2026-4700,"Claire,

Il me manque le justificatif d’origine des fonds sur le dossier 2026-4700. Sans ce document, je ne peux pas débloquer la transaction.

Marc"
E00852,2026-01-27T03:30:00,S06,S08,Reporting mensuel Fondation Lacroix,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client Fondation Lacroix. Performance du portefeuille : +-1.77% sur le mois.

Cordialement,
Pierre"
E00213,2026-01-27T04:30:00,S10,S04,Compte rendu réunion direction,"Bonjour Karim,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de vendredi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au mercredi.

Cordialement,
Thomas"
E00998,2026-01-27T04:30:00,S09,S01,Entretien annuel à programmer,"Bonjour Claire,

Nous devons programmer ton entretien annuel avant la fin du mois. Voici trois créneaux possibles : mardi 14h, mercredi 10h, jeudi 16h. Lequel te convient ?

Léa"
E00671,2026-01-27T05:30:00,S05,S06,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Élodie"
E00381,2026-01-27T06:30:00,S01,S05,Café demain matin,"Élodie, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Claire"
E00810,2026-01-27T06:30:00,S01,S07,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Claire"
